disasternumber,state,declarationtype,incidenttype,fydeclared,declarationdate,designated_area_count,declaration_delay_days,ongoing_at_declaration,declaration_year,declaration_month,declaration_quarter,declaration_weekday,declaration_season,previous_state_disasters,previous_incident_disasters,previous_state_incident_disasters,days_since_previous_state_disaster,days_since_previous_incident,totalobligated,log_totalobligated
4204,NY,DR,Snowstorm,2015,2014-12-22,9,35,0,2014,12,4,0,Winter,93,152,18,167.0,605.0,31549943.74,17.267082395444415
4205,MS,DR,Tornado,2015,2015-01-07,1,15,0,2015,1,1,2,Winter,65,158,10,252.0,204.0,2985308.16,14.909213870634995
4206,CA,DR,Flood,2015,2015-01-27,1,54,0,2015,1,1,1,Winter,237,746,34,111.0,83.0,924687.91,13.737212646414976
4207,VT,DR,Severe Storm,2015,2015-02-03,10,56,0,2015,2,1,1,Winter,41,854,19,237.0,95.0,3949092.78,15.188996687771061
4208,ME,DR,Snowstorm,2015,2015-03-12,4,45,0,2015,3,1,3,Spring,56,153,11,717.0,80.0,2643562.21,14.787638265852758
4209,NH,DR,Severe Storm,2015,2015-03-25,3,58,0,2015,3,1,2,Spring,45,855,17,600.0,50.0,4917407.03,15.408292126477674
4210,WV,DR,Severe Storm,2015,2015-03-31,32,28,0,2015,3,1,1,Spring,61,856,20,445.0,6.0,29974123.14,17.21584503876788
4211,TN,DR,Severe Ice Storm,2015,2015-04-02,45,46,0,2015,4,2,3,Spring,62,58,2,232.0,356.0,34509700.73,17.356751052034806
4212,RI,DR,Severe Storm,2015,2015-04-03,5,67,0,2015,4,2,4,Spring,21,857,4,742.0,3.0,8736490.43,15.983019228818724
4213,CT,DR,Severe Storm,2015,2015-04-08,4,72,0,2015,4,2,2,Spring,30,858,7,748.0,5.0,9503317.82,16.067151645036134
4214,MA,DR,Severe Storm,2015,2015-04-13,10,77,0,2015,4,2,0,Spring,47,859,10,724.0,5.0,89236191.35,18.306797259092548
4215,GA,DR,Severe Ice Storm,2015,2015-04-20,16,64,0,2015,4,2,0,Spring,55,59,2,410.0,18.0,10792145.79,16.194329278519255
4216,KY,DR,Snowstorm,2015,2015-04-30,41,74,0,2015,4,2,3,Spring,67,154,4,212.0,49.0,4314739.23,15.277547679065227
4217,KY,DR,Flood,2015,2015-05-01,29,29,0,2015,5,2,4,Spring,68,747,20,1.0,94.0,11037462.55,16.216805821510643
4218,KY,DR,Flood,2015,2015-05-12,59,70,0,2015,5,2,1,Spring,69,748,21,11.0,11.0,18686957.32,16.743336422474336
4219,WV,DR,Severe Storm,2015,2015-05-14,6,41,0,2015,5,2,3,Spring,62,860,21,44.0,31.0,7415157.76,15.819036943979045
4220,WV,DR,Flood,2015,2015-05-18,12,40,0,2015,5,2,0,Spring,63,749,26,4.0,6.0,6320816.79,15.65935915490385
4221,WV,DR,Flood,2015,2015-05-21,8,38,0,2015,5,2,3,Spring,64,750,27,3.0,3.0,5885189.5,15.587949668585908
4222,OK,DR,Severe Storm,2015,2015-05-26,63,21,1,2015,5,2,1,Spring,171,861,37,386.0,12.0,64240985.55,17.978151984738908
4223,TX,DR,Severe Storm,2015,2015-05-29,113,25,1,2015,5,2,4,Spring,336,862,17,382.0,3.0,156379244.76,18.86779467752585
4224,GU,DR,Typhoon,2015,2015-06-05,1,23,0,2015,6,2,4,Summer,14,48,10,268.0,3496.0,3477153.04,15.061724712568347
4225,NE,DR,Severe Storm,2015,2015-06-25,28,50,0,2015,6,2,3,Summer,59,863,26,332.0,27.0,16081740.66,16.593195128038808
4226,AR,DR,Severe Storm,2015,2015-06-26,29,50,0,2015,6,2,4,Summer,66,864,24,423.0,1.0,11156896.77,16.22756849867594
4227,WY,DR,Flood,2015,2015-07-07,4,44,0,2015,7,3,1,Summer,26,751,4,1031.0,47.0,2498189.7600000002,14.731077331844068
4228,LA,DR,Flood,2015,2015-07-13,7,56,0,2015,7,3,0,Summer,71,752,22,871.0,6.0,10855649.51,16.200196286721443
4229,CO,DR,Flood,2015,2015-07-16,15,73,0,2015,7,3,3,Summer,84,753,12,670.0,3.0,24723138.43,17.023250182085466
4230,KS,DR,Severe Storm,2015,2015-07-20,44,77,0,2015,7,3,0,Summer,56,865,31,636.0,24.0,10965009.42,16.210219890130073
4231,NJ,DR,Severe Storm,2015,2015-07-22,4,29,0,2015,7,3,2,Summer,48,866,15,995.0,2.0,12457050.98,16.3377974446138
4232,VT,DR,Severe Storm,2015,2015-07-29,2,50,0,2015,7,3,2,Summer,42,867,20,176.0,7.0,1326573.48,14.098110598740961
4233,SD,DR,Severe Storm,2015,2015-07-30,14,43,0,2015,7,3,3,Summer,68,868,23,367.0,1.0,3078434.15,14.939931957657567
4234,IA,DR,Severe Storm,2015,2015-07-31,19,41,0,2015,7,3,4,Summer,59,869,24,360.0,1.0,7084653.33,15.77344164092587
4235,MP,DR,Typhoon,2015,2015-08-05,3,4,0,2015,8,3,2,Summer,14,49,13,3557.0,61.0,33027335.619999997,17.312846158935642
4238,MO,DR,Severe Storm,2015,2015-08-07,76,84,0,2015,8,3,4,Summer,65,870,32,280.0,7.0,50786375.06,17.743138688784658
4236,WV,DR,Severe Storm,2015,2015-08-07,9,28,0,2015,8,3,4,Summer,65,872,22,78.0,0.0,7743787.17,15.862401553483842
4239,KY,DR,Severe Storm,2015,2015-08-12,34,32,0,2015,8,3,2,Summer,70,873,27,92.0,5.0,9368365.56,16.05284931244379
4240,CA,DR,Fire,2015,2015-09-22,2,13,1,2015,9,3,1,Autumn,243,1183,175,9.0,8.0,208197832.26,19.1539993070785
4241,SC,DR,Flood,2016,2015-10-05,36,4,1,2015,10,4,0,Autumn,24,754,2,2.0,81.0,157377483.96,18.874157840259723
4242,WA,DR,Severe Storm,2016,2015-10-15,6,47,0,2015,10,4,3,Autumn,140,875,14,31.0,12.0,6172025.6,15.635537802242032
4243,WA,DR,Fire,2016,2015-10-20,9,72,0,2015,10,4,1,Autumn,141,1186,89,5.0,6.0,39910637.94,17.502153486418187
4244,AK,DR,Coastal Storm,2016,2015-10-30,1,64,0,2015,10,4,4,Autumn,59,23,0,136.0,1463.0,4079526.9699999997,15.22149184605987
4245,TX,DR,Severe Storm,2016,2015-11-25,22,34,0,2015,11,4,2,Autumn,338,876,18,42.0,41.0,41998507.61,17.55314466633146
4246,ID,DR,Severe Storm,2016,2015-12-23,5,36,0,2015,12,4,2,Winter,39,877,5,116.0,28.0,2486685.09,14.726461494473286
4247,OK,DR,Severe Ice Storm,2016,2015-12-29,21,32,0,2015,12,4,1,Winter,173,60,8,48.0,253.0,29475163.85,17.199058597247387
4248,MS,DR,Severe Storm,2016,2016-01-04,12,12,0,2016,1,1,0,Winter,66,878,28,362.0,12.0,5699153.78,15.555828437599061
4249,WA,DR,Severe Storm,2016,2016-01-15,16,64,0,2016,1,1,4,Winter,142,879,15,87.0,11.0,25032757.82,17.03569587786948
4251,AL,DR,Severe Storm,2016,2016-01-21,39,29,0,2016,1,1,3,Winter,78,880,35,629.0,6.0,36201886.01,17.40462180278548
4250,MO,DR,Flood,2016,2016-01-21,52,29,0,2016,1,1,3,Winter,67,756,20,19.0,19.0,32747347.59,17.3043325576842
4252,ID,DR,Severe Storm,2016,2016-02-01,3,47,0,2016,2,1,0,Winter,40,881,6,40.0,11.0,18305095.509999998,16.72269007685254
4253,WA,DR,Flood,2016,2016-02-02,10,63,0,2016,2,1,1,Winter,143,757,27,18.0,12.0,11273092.74,16.237929359436077
3376,LA,EM,Flood,2016,2016-02-05,7,39,0,2016,2,1,4,Winter,72,758,23,207.0,3.0,6999940.029999999,15.76141228269839
4254,AR,DR,Severe Storm,2016,2016-02-05,38,41,0,2016,2,1,4,Winter,67,882,25,224.0,4.0,11363428.02,16.24591077606174
4255,TX,DR,Severe Storm,2016,2016-02-09,51,45,0,2016,2,1,1,Winter,339,883,19,76.0,4.0,25488246.86,17.053728035660953
4256,OK,DR,Severe Storm,2016,2016-02-10,42,46,0,2016,2,1,2,Winter,175,884,38,12.0,1.0,49143641.94,17.71025805621266
4257,AK,DR,Severe Storm,2016,2016-02-17,1,67,0,2016,2,1,2,Winter,60,885,16,110.0,7.0,11464133.02,16.25473393893123
4258,OR,DR,Severe Storm,2016,2016-02-17,14,73,0,2016,2,1,2,Winter,96,886,12,156.0,0.0,33841841.96,17.337208552212257
4259,GA,DR,Severe Storm,2016,2016-02-26,34,66,0,2016,2,1,4,Winter,56,887,13,312.0,9.0,21181388.94,16.868633521102335
4260,DC,DR,Snowstorm,2016,2016-03-04,1,42,0,2016,3,1,4,Spring,19,155,2,1185.0,309.0,16996776.09,16.648534301106196
4261,MD,DR,Snowstorm,2016,2016-03-04,19,42,0,2016,3,1,4,Spring,30,156,6,694.0,0.0,69267697.71,18.053489247417186
4262,VA,DR,Snowstorm,2016,2016-03-07,30,45,0,2016,3,1,0,Spring,62,157,5,1197.0,3.0,46994294.43,17.665536778478145
4263,LA,DR,Flood,2016,2016-03-13,37,5,1,2016,3,1,6,Spring,73,759,24,37.0,37.0,104718758.62,18.46678883476697
4264,NJ,DR,Severe Storm,2016,2016-03-14,17,52,0,2016,3,1,0,Spring,49,888,16,236.0,17.0,81088513.69,18.2110518899445
4265,DE,DR,Snowstorm,2016,2016-03-16,1,54,0,2016,3,1,2,Spring,20,158,4,1216.0,9.0,1602711.5,14.287208064289867
4266,TX,DR,Flood,2016,2016-03-19,21,12,1,2016,3,1,5,Spring,340,760,33,39.0,6.0,33017468.77,17.312547366324605
4267,PA,DR,Snowstorm,2016,2016-03-23,23,61,0,2016,3,1,2,Spring,57,159,4,776.0,7.0,44619194.68,17.61367472080888
4268,MS,DR,Flood,2016,2016-03-25,29,16,1,2016,3,1,4,Spring,67,761,9,81.0,6.0,10834517.24,16.19824772865074
4269,TX,DR,Flood,2016,2016-04-25,27,8,1,2016,4,2,0,Spring,341,762,34,37.0,31.0,41631865.14,17.54437644497406
4270,AR,DR,Severe Storm,2016,2016-05-06,12,59,0,2016,5,2,4,Spring,68,889,26,91.0,53.0,2418773.48,14.698771556639246
4271,MT,DR,Severe Storm,2016,2016-05-24,5,39,0,2016,5,2,1,Spring,68,890,11,593.0,18.0,1690433.9,14.340496391071804
4272,TX,DR,Flood,2016,2016-06-11,46,20,1,2016,6,2,5,Summer,342,763,35,47.0,47.0,60254111.98,17.91408139323329
4273,WV,DR,Flood,2016,2016-06-25,18,3,1,2016,6,2,5,Summer,66,764,28,323.0,14.0,476811838.25,19.98263250404892
4274,OK,DR,Flood,2016,2016-07-15,8,34,0,2016,7,3,4,Summer,178,765,21,101.0,20.0,4693118.0200000005,15.361607955631186
4275,MT,DR,Tornado,2016,2016-08-03,1,53,0,2016,8,3,2,Summer,70,159,0,2.0,574.0,3045115.4499999997,14.929049701416234
4276,WI,DR,Severe Storm,2016,2016-08-09,9,29,0,2016,8,3,1,Summer,45,891,18,1097.0,77.0,13802564.69,16.44036505241175
4277,LA,DR,Flood,2016,2016-08-14,26,3,1,2016,8,3,6,Summer,74,766,25,154.0,30.0,764808663.96,20.4551362493444
4278,KY,DR,Severe Storm,2016,2016-08-26,20,55,0,2016,8,3,4,Summer,71,892,28,380.0,17.0,4746862.15,15.372994568383962
4279,MD,DR,Flood,2016,2016-09-16,1,48,0,2016,9,3,4,Autumn,31,767,8,196.0,33.0,7132460.56,15.780166972640618
4280,FL,DR,Hurricane,2016,2016-09-28,26,28,0,2016,9,3,2,Autumn,136,304,31,876.0,1357.0,60149086.73,17.912336833686407
4281,IA,DR,Flood,2016,2016-09-29,8,37,0,2016,9,3,3,Autumn,60,768,25,426.0,13.0,5398418.53,15.501616789065832
4282,HI,DR,Mud/Landslide,2017,2016-10-06,1,25,0,2016,10,4,3,Autumn,47,5,0,703.0,918.0,4786876.55,15.381388888352472
4283,FL,DR,Hurricane,2017,2016-10-08,18,5,1,2016,10,4,5,Autumn,138,309,33,2.0,1.0,405635337.26,19.820965132333583
4284,GA,DR,Hurricane,2017,2016-10-08,20,4,1,2016,10,4,5,Autumn,58,310,7,2.0,0.0,93078880.14,18.34895787591357
4285,NC,DR,Hurricane,2017,2016-10-10,50,6,1,2016,10,4,0,Autumn,57,311,24,3.0,2.0,319766464.56,19.58310149220295
4286,SC,DR,Hurricane,2017,2016-10-11,26,7,1,2016,10,4,1,Autumn,26,312,10,5.0,1.0,242683360.6,19.307268112928586
4288,WI,DR,Flood,2017,2016-10-20,10,29,0,2016,10,4,3,Autumn,46,769,14,72.0,21.0,9038145.22,16.016964647180536
4287,KS,DR,Severe Storm,2017,2016-10-20,13,48,0,2016,10,4,3,Autumn,59,893,32,198.0,55.0,5798145.13,15.57304879166459
4289,IA,DR,Flood,2017,2016-10-31,19,40,0,2016,10,4,0,Autumn,61,770,26,32.0,11.0,16783200.62,16.635889040564997
4290,MN,DR,Flood,2017,2016-11-02,10,42,0,2016,11,4,2,Autumn,66,771,24,835.0,2.0,7109979.59,15.777010071817891
4291,VA,DR,Hurricane,2017,2016-11-02,10,26,0,2016,11,4,2,Autumn,63,313,12,240.0,22.0,16772599.44,16.635257186775075
4292,PA,DR,Flood,2017,2016-12-02,4,43,0,2016,12,4,4,Winter,58,772,25,254.0,30.0,25541185.85,17.055802877731715
4293,TN,DR,Fire,2017,2016-12-15,1,17,0,2016,12,4,3,Winter,67,1238,10,17.0,17.0,3678756.3,15.11808556289754
4294,GA,DR,Severe Storm,2017,2017-01-25,7,23,0,2017,1,1,2,Winter,60,894,14,73.0,97.0,14571111.66,16.494551541762135
4295,MS,DR,Tornado,2017,2017-01-25,4,5,0,2017,1,1,2,Winter,68,160,11,306.0,175.0,11436442.64,16.252315624956264
4296,OR,DR,Severe Storm,2017,2017-01-25,2,42,0,2017,1,1,2,Winter,99,895,13,147.0,0.0,14369640.479999999,16.48062830854425
4297,GA,DR,Tornado,2017,2017-01-26,23,5,0,2017,1,1,3,Winter,61,161,12,1.0,1.0,23788831.3,16.984726797425907
4298,SD,DR,Severe Storm,2017,2017-02-01,27,39,0,2017,2,1,2,Winter,70,896,25,544.0,7.0,9837358.51,16.101697890538475
4299,OK,DR,Severe Storm,2017,2017-02-10,11,28,0,2017,2,1,4,Winter,179,897,39,210.0,9.0,141444101.0,18.7674151581299
4301,CA,DR,Severe Storm,2017,2017-02-14,34,42,0,2017,2,1,1,Winter,258,898,9,0.0,4.0,141723335.46,18.769387380303673
4302,CA,DR,Severe Storm,2017,2017-02-14,1,42,0,2017,2,1,1,Winter,259,899,10,0.0,0.0,3345510.33,15.023130103838042
4303,NV,DR,Severe Storm,2017,2017-02-17,8,43,0,2017,2,1,4,Winter,80,900,5,126.0,3.0,9804896.56,16.098392569827258
4304,KS,DR,Severe Ice Storm,2017,2017-02-24,20,42,0,2017,2,1,4,Winter,60,61,1,127.0,423.0,12565373.43,16.34645552795873
4305,CA,DR,Flood,2017,2017-03-16,22,57,0,2017,3,1,3,Spring,260,773,35,30.0,104.0,59970681.26,17.90936637176832
4306,WY,DR,Severe Storm,2017,2017-03-21,1,43,0,2017,3,1,1,Spring,30,901,2,235.0,32.0,2418459.51,14.6986417428092
4307,NV,DR,Severe Storm,2017,2017-03-27,7,50,0,2017,3,1,0,Spring,81,902,6,38.0,6.0,9852643.34,16.103250438032795
4308,CA,DR,Flood,2017,2017-04-01,44,59,0,2017,4,2,5,Spring,261,774,36,16.0,16.0,815941026.79,20.519852640451592
4309,WA,DR,Flood,2017,2017-04-21,15,81,0,2017,4,2,4,Spring,148,775,28,236.0,20.0,44911391.53,17.62020205170857
4310,ID,DR,Flood,2017,2017-04-21,11,75,0,2017,4,2,4,Spring,42,776,12,239.0,0.0,7169820.4799999995,15.785391314078948
4311,UT,DR,Flood,2017,2017-04-21,2,73,0,2017,4,2,4,Spring,33,777,8,304.0,0.0,3126349.91,14.955377038941718
4312,CA,DR,Severe Storm,2017,2017-05-02,1,83,0,2017,5,2,1,Spring,262,903,11,31.0,36.0,269934.77,12.505939320791573
4313,ID,DR,Flood,2017,2017-05-18,9,73,0,2017,5,2,3,Spring,43,778,13,27.0,27.0,9158293.44,16.03017052280704
4314,MS,DR,Severe Storm,2017,2017-05-22,9,22,0,2017,5,2,0,Spring,69,904,29,117.0,20.0,17087730.09,16.65387128384389
4315,OK,DR,Severe Storm,2017,2017-05-26,21,28,0,2017,5,2,4,Spring,183,905,40,80.0,4.0,88757472.53,18.301418191563172
4316,NH,DR,Severe Storm,2017,2017-06-01,2,79,0,2017,6,2,3,Summer,47,906,18,406.0,6.0,1676798.54,14.33239749877676
4317,MO,DR,Flood,2017,2017-06-02,55,35,0,2017,6,2,4,Summer,68,779,21,498.0,15.0,77325689.34,18.163536804267945
4318,AR,DR,Severe Storm,2017,2017-06-15,32,50,0,2017,6,2,3,Summer,69,907,27,405.0,14.0,27384726.33,17.12549601923967
4319,KS,DR,Snowstorm,2017,2017-06-16,27,49,0,2017,6,2,4,Summer,68,160,1,102.0,450.0,62692064.339999996,17.953745447993796
4320,TN,DR,Severe Storm,2017,2017-06-23,14,27,0,2017,6,2,4,Summer,68,908,31,190.0,8.0,31960035.09,17.27999680808574
4321,NE,DR,Severe Storm,2017,2017-06-26,10,58,0,2017,6,2,0,Summer,60,909,27,732.0,3.0,2727443.3,14.818875574849308
4322,NY,DR,Snowstorm,2017,2017-07-12,28,120,0,2017,7,3,2,Summer,94,161,19,933.0,26.0,28335249.54,17.15961718961488
4323,ND,DR,Flood,2017,2017-07-12,11,111,0,2017,7,3,2,Summer,57,780,28,1058.0,40.0,5293187.68,15.481931397285832
4324,OK,DR,Tornado,2017,2017-07-25,16,70,0,2017,7,3,1,Summer,184,163,10,60.0,164.0,4539993.3,15.328436314510135
4325,NE,DR,Severe Storm,2017,2017-08-01,19,50,0,2017,8,3,1,Summer,61,910,28,36.0,36.0,15098468.62,16.530103946980052
4327,WY,DR,Flood,2017,2017-08-05,3,59,0,2017,8,3,5,Summer,31,781,5,137.0,24.0,4294224.8100000005,15.272781843369359
4328,OR,DR,Severe Storm,2017,2017-08-08,4,213,0,2017,8,3,1,Summer,101,912,14,4.0,6.0,2962549.77,14.90156120183142
4329,NH,DR,Severe Storm,2017,2017-08-09,2,39,0,2017,8,3,2,Summer,48,913,19,69.0,1.0,6758416.72,15.72629935553288
4330,VT,DR,Severe Storm,2017,2017-08-16,7,48,0,2017,8,3,2,Summer,43,914,21,749.0,7.0,14949376.82,16.520180239543638
4331,WV,DR,Severe Storm,2017,2017-08-18,12,21,0,2017,8,3,4,Summer,67,915,23,419.0,2.0,11322366.88,16.242290785543364
4332,TX,DR,Hurricane,2017,2017-08-25,53,2,1,2017,8,3,4,Summer,343,314,20,440.0,296.0,3081098608.55,21.84855206174497
4333,ID,DR,Flood,2017,2017-08-27,5,113,0,2017,8,3,6,Summer,44,782,14,101.0,22.0,3199079.42,14.978373957721644
4334,IA,DR,Severe Storm,2017,2017-08-27,9,39,0,2017,8,3,6,Summer,62,916,25,300.0,9.0,5349464.32,15.492507173690921
3384,PR,EM,Hurricane,2017,2017-09-05,10,0,1,2017,9,3,1,Autumn,32,317,11,2149.0,0.0,24133371.66,16.99910619824452
4335,VI,DR,Hurricane,2017,2017-09-07,3,2,0,2017,9,3,3,Autumn,22,320,13,2.0,0.0,66585756.629999995,18.014001263242175
4336,PR,DR,Hurricane,2017,2017-09-10,32,5,0,2017,9,3,6,Autumn,33,323,12,5.0,2.0,9234099.7,16.0384137873394
4337,FL,DR,Hurricane,2017,2017-09-10,67,6,1,2017,9,3,6,Autumn,144,324,36,2.0,0.0,2408989487.63,21.602473197194783
3389,AL,EM,Hurricane,2017,2017-09-11,68,3,1,2017,9,3,0,Autumn,79,325,16,599.0,1.0,585571.92,13.280345997390592
4338,GA,DR,Hurricane,2017,2017-09-15,159,8,1,2017,9,3,4,Autumn,64,326,9,7.0,4.0,115788528.61,18.56727606474282
4339,PR,DR,Hurricane,2017,2017-09-20,78,3,1,2017,9,3,2,Autumn,35,329,14,2.0,2.0,36169288141.58,24.311476201837014
4340,VI,DR,Hurricane,2017,2017-09-20,3,4,1,2017,9,3,2,Autumn,24,330,15,2.0,0.0,22068161861.93,23.817401767064606
4341,FL,DR,Hurricane,2017,2017-09-27,6,23,1,2017,9,3,2,Autumn,145,331,37,17.0,7.0,10613.94,9.270017721742672
3392,LA,EM,Hurricane,2018,2017-10-06,19,1,1,2017,10,4,4,Autumn,77,332,24,39.0,9.0,4378270.52,15.292164574328678
4342,ID,DR,Flood,2018,2017-10-07,2,192,0,2017,10,4,5,Autumn,45,783,15,41.0,41.0,4015221.34,15.205603281164725
4343,WI,DR,Severe Storm,2018,2017-10-07,11,80,0,2017,10,4,5,Autumn,47,917,19,352.0,41.0,8860850.7,15.99715344662937
3395,FL,EM,Hurricane,2018,2017-10-08,2,1,1,2017,10,4,6,Autumn,146,335,38,11.0,0.0,446808.86,13.009888413973078
4344,CA,DR,Fire,2018,2017-10-10,9,2,1,2017,10,4,1,Autumn,281,1295,207,1.0,1.0,489302981.29,20.00849245125406
4346,SC,DR,Hurricane,2018,2017-10-16,47,40,0,2017,10,4,0,Autumn,29,336,12,39.0,8.0,33222138.42,17.318727061641052
4345,LA,DR,Hurricane,2018,2017-10-16,20,49,0,2017,10,4,0,Autumn,78,337,25,10.0,0.0,7576720.56,15.840591152184965
4347,KS,DR,Severe Storm,2018,2017-11-07,2,108,0,2017,11,4,1,Autumn,69,918,33,144.0,31.0,6341943.4399999995,15.662695973398725
4348,NY,DR,Flood,2018,2017-11-14,8,196,0,2017,11,4,1,Autumn,95,784,23,125.0,38.0,28933062.61,17.180495568683995
4349,AL,DR,Hurricane,2018,2017-11-16,8,41,0,2017,11,4,3,Autumn,81,338,18,39.0,31.0,14968939.51,16.521487979676102
4350,MS,DR,Hurricane,2018,2017-11-22,6,47,0,2017,11,4,2,Autumn,71,339,16,46.0,6.0,10259651.28,16.143729506294385
4351,AK,DR,Severe Storm,2018,2017-12-20,1,83,0,2017,12,4,2,Winter,61,919,17,672.0,43.0,1332661.43,14.102689326279775
4352,NM,DR,Flood,2018,2017-12-20,1,77,0,2017,12,4,2,Winter,86,785,18,188.0,36.0,14010116.91,16.45529033440911
4353,CA,DR,Fire,2018,2018-01-02,4,29,1,2018,1,1,1,Winter,288,1303,214,25.0,20.0,278875531.8,19.446276121248538
4354,ME,DR,Severe Storm,2018,2018-01-02,13,65,0,2018,1,1,1,Winter,57,920,21,1027.0,13.0,8159781.58,15.914728081977472
4355,NH,DR,Severe Storm,2018,2018-01-02,6,65,0,2018,1,1,1,Winter,49,921,20,146.0,0.0,10176489.03,16.13559071886644
4356,VT,DR,Severe Storm,2018,2018-01-02,10,65,0,2018,1,1,1,Winter,44,922,22,139.0,0.0,5126898.0200000005,15.450011554843378
4357,AS,DR,Hurricane,2018,2018-03-02,5,23,0,2018,3,1,4,Spring,13,341,4,19.0,19.0,10373277.97,16.154743727911388
4358,KY,DR,Flood,2018,2018-04-12,22,62,0,2018,4,2,3,Spring,74,786,22,508.0,113.0,26257383.54,17.083457823249557
4359,WV,DR,Mud/Landslide,2018,2018-04-17,21,62,0,2018,4,2,1,Spring,68,6,0,242.0,558.0,34024765.44,17.342599242113806
4360,OH,DR,Flood,2018,2018-04-17,22,62,0,2018,4,2,1,Spring,54,787,15,1930.0,5.0,63195767.17,17.961747897539766
4361,KY,DR,Flood,2018,2018-04-26,35,64,0,2018,4,2,3,Spring,75,788,23,14.0,9.0,19969175.6,16.80970047269417
4362,AL,DR,Severe Storm,2018,2018-04-26,4,38,0,2018,4,2,3,Spring,82,923,36,161.0,114.0,38699189.57,17.471329242277402
4363,IN,DR,Flood,2018,2018-05-04,31,79,0,2018,5,2,4,Spring,48,789,12,1473.0,8.0,10664753.91,16.182454928845278
4365,HI,DR,Flood,2018,2018-05-08,2,25,0,2018,5,2,1,Spring,48,790,9,579.0,4.0,13403133.44,16.410999151000492
4366,HI,DR,Volcanic Eruption,2018,2018-05-11,1,8,1,2018,5,2,4,Spring,49,5,3,3.0,1285.0,128875705.48,18.67435898218744
4367,ME,DR,Coastal Storm,2018,2018-05-30,1,89,0,2018,5,2,2,Spring,58,24,1,148.0,943.0,10733954.66,16.18892270091105
4368,NJ,DR,Severe Storm,2018,2018-06-08,6,94,0,2018,6,2,4,Summer,50,925,17,816.0,31.0,30199514.38,17.223336435196476
4369,AK,DR,Coastal Storm,2018,2018-06-08,1,186,0,2018,6,2,4,Summer,62,25,1,170.0,9.0,3908163.56,15.178578399753667
4370,NH,DR,Coastal Storm,2018,2018-06-08,1,98,0,2018,6,2,4,Summer,50,26,2,157.0,0.0,21595980.11,16.888017795620915
4371,NH,DR,Snowstorm,2018,2018-06-08,3,87,0,2018,6,2,4,Summer,51,162,7,0.0,331.0,2472947.46,14.72092170520267
4372,MA,DR,Severe Storm,2018,2018-06-25,6,115,0,2018,6,2,0,Summer,48,926,11,1169.0,17.0,35060650.83,17.372590029127092
4373,OK,DR,Fire,2018,2018-06-25,5,75,0,2018,6,2,0,Summer,188,1319,101,73.0,1.0,5311843.24,15.485449647419344
4374,MD,DR,Severe Storm,2018,2018-06-25,2,41,0,2018,6,2,0,Summer,32,927,7,647.0,0.0,13156597.03,16.392433942083738
4375,NE,DR,Snowstorm,2018,2018-06-29,31,77,0,2018,6,2,4,Summer,62,163,1,332.0,21.0,7302114.67,15.803674681937771
4376,MD,DR,Flood,2018,2018-07-02,2,36,0,2018,7,3,0,Summer,33,791,9,7.0,55.0,16714041.56,16.63175979590859
4378,WV,DR,Severe Storm,2018,2018-07-12,7,45,0,2018,7,3,3,Summer,69,928,24,86.0,17.0,1941675.62,14.479062394915047
4379,MA,DR,Snowstorm,2018,2018-07-19,5,128,0,2018,7,3,3,Summer,49,164,8,24.0,20.0,36482506.39,17.41234345408689
4380,VT,DR,Severe Storm,2018,2018-07-30,5,87,0,2018,7,3,0,Summer,45,929,23,209.0,18.0,2996541.03,14.9129695251461
4381,MI,DR,Flood,2018,2018-08-02,3,47,0,2018,8,3,3,Summer,37,793,11,365.0,27.0,32762976.07,17.30480968797287
4382,CA,DR,Fire,2018,2018-08-04,2,12,1,2018,8,3,5,Summer,298,1343,224,7.0,0.0,250985923.07,19.34090741612116
4383,WI,DR,Flood,2018,2018-08-10,6,56,0,2018,8,3,4,Summer,48,794,15,307.0,8.0,8602116.09,15.967518904183885
4384,WA,DR,Flood,2018,2018-08-17,1,104,0,2018,8,3,4,Summer,161,795,29,4.0,7.0,464404.19,13.04851270445402
4386,IA,DR,Severe Storm,2018,2018-08-20,31,75,0,2018,8,3,0,Summer,63,930,26,358.0,21.0,15343544.92,16.546205482341083
4385,CT,DR,Tornado,2018,2018-08-20,2,97,0,2018,8,3,0,Summer,31,164,2,1230.0,391.0,17803249.55,16.69489161375873
4387,NE,DR,Severe Storm,2018,2018-08-27,11,71,0,2018,8,3,0,Summer,63,931,29,59.0,7.0,2577582.63,14.762362940515654
4388,MT,DR,Flood,2018,2018-08-30,7,140,0,2018,8,3,3,Summer,79,796,10,352.0,13.0,1859316.92,14.435720268757528
4389,AZ,DR,Flood,2018,2018-08-31,1,51,0,2018,8,3,4,Summer,85,797,13,112.0,1.0,513182.45999999996,13.14838868205382
4390,MN,DR,Flood,2018,2018-09-05,31,82,0,2018,9,3,2,Autumn,67,798,25,672.0,5.0,25422533.189999998,17.051146511518194
4392,IA,DR,Severe Storm,2018,2018-09-12,4,55,0,2018,9,3,2,Autumn,64,932,27,23.0,16.0,2814814.41,14.850407243693622
4393,NC,DR,Hurricane,2018,2018-09-14,52,7,1,2018,9,3,4,Autumn,62,347,26,4.0,2.0,835643443.89,20.543712578743666
4394,SC,DR,Hurricane,2018,2018-09-16,19,8,1,2018,9,3,6,Autumn,31,348,14,6.0,2.0,97392798.89,18.3942628427797
