disasternumber,totalnumberiaapproved,totalamountihpapproved,totalamounthaapproved,totalamountonaapproved,totalobligatedamountpa,totalobligatedamountcatab,totalobligatedamountcatc2g,totalobligatedamounthmgp,paloaddate,ialoaddate,disasternumber_filled,totalnumberiaapproved_filled,totalamountihpapproved_filled,totalamounthaapproved_filled,totalamountonaapproved_filled,totalobligatedamountpa_filled,totalobligatedamountcatab_filled,totalobligatedamountcatc2g_filled,totalobligatedamounthmgp_filled
3489,,,,,38364.77,38364.77,,,2026-02-06,,3489,0.0,0.0,0.0,0.0,38364.77,38364.77,0.0,0.0
2561,,,,,506548.12,94048.12,,0.0,2026-02-06,,2561,0.0,0.0,0.0,0.0,506548.12,94048.12,0.0,0.0
2383,,,,,0.0,,,,2026-02-06,,2383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5180,,,,,73633.42,,,0.0,2026-02-06,,5180,0.0,0.0,0.0,0.0,73633.42,0.0,0.0,0.0
2799,,,,,315637.26,48428.31,,0.0,2026-02-06,,2799,0.0,0.0,0.0,0.0,315637.26,48428.31,0.0,0.0
1378,,,,,27714640.97,9528257.44,18283828.51,11061441.0,2026-02-06,,1378,0.0,0.0,0.0,0.0,27714640.97,9528257.44,18283828.51,11061441.0
1900,,,,,12721044.7,3924565.83,8451254.62,1807555.0,2026-02-06,,1900,0.0,0.0,0.0,0.0,12721044.7,3924565.83,8451254.62,1807555.0
1796,,,,,12186818.01,1089112.9,10421346.21,1787687.0,2026-02-06,,1796,0.0,0.0,0.0,0.0,12186818.01,1089112.9,10421346.21,1787687.0
5378,,,,,,,,1735300.96,,,5378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735300.96
1276,,,,,5242416.68,546984.2,4587872.59,1158596.0,2026-02-06,,1276,0.0,0.0,0.0,0.0,5242416.68,546984.2,4587872.59,1158596.0
1715,,,,,4905985.03,201407.7,4743733.31,620770.0,2026-02-06,,1715,0.0,0.0,0.0,0.0,4905985.03,201407.7,4743733.31,620770.0
5577,,,,,,,,0.0,,,5577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5564,,,,,,,,0.0,,,5564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,,,,,15377362.84,4437805.23,10793815.08,1494499.0,2026-02-06,,1262,0.0,0.0,0.0,0.0,15377362.84,4437805.23,10793815.08,1494499.0
1410,,,,,15255670.18,8294263.24,6945591.61,3846550.0,2026-02-06,,1410,0.0,0.0,0.0,0.0,15255670.18,8294263.24,6945591.61,3846550.0
2104,,,,,12218145.6,12218145.6,,,2026-02-06,,2104,0.0,0.0,0.0,0.0,12218145.6,12218145.6,0.0,0.0
2712,,,,,246723.76,10108.1,,0.0,2026-02-06,,2712,0.0,0.0,0.0,0.0,246723.76,10108.1,0.0,0.0
5472,,,,,,,,0.0,,,5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,,,,,28014674.09,7457446.19,19002709.49,7574086.0,2026-02-06,,1884,0.0,0.0,0.0,0.0,28014674.09,7457446.19,19002709.49,7574086.0
1920,,,,,1258988.51,138347.12,1120246.78,155861.0,2026-02-06,,1920,0.0,0.0,0.0,0.0,1258988.51,138347.12,1120246.78,155861.0
4184,,,,,17806184.12,3599221.84,13346333.72,2990730.0,2026-02-06,,4184,0.0,0.0,0.0,0.0,17806184.12,3599221.84,13346333.72,2990730.0
4146,,,,,10450593.04,361185.99,9879780.83,748915.25,2026-02-06,,4146,0.0,0.0,0.0,0.0,10450593.04,361185.99,9879780.83,748915.25
1870,,,,,19986986.22,337196.7,18978293.77,1672344.0,2026-02-06,,1870,0.0,0.0,0.0,0.0,19986986.22,337196.7,18978293.77,1672344.0
2186,,,,,272044.68,268617.3,3427.38,,2026-02-06,,2186,0.0,0.0,0.0,0.0,272044.68,268617.3,3427.38,0.0
2116,,,,,79664.9,,79664.9,,2026-02-06,,2116,0.0,0.0,0.0,0.0,79664.9,0.0,79664.9,0.0
2094,,,,,115026.8,115026.8,,,2026-02-06,,2094,0.0,0.0,0.0,0.0,115026.8,115026.8,0.0,0.0
1641,,,,,6585337.32,1020157.17,5058677.43,657887.0,2026-02-06,,1641,0.0,0.0,0.0,0.0,6585337.32,1020157.17,5058677.43,657887.0
1727,,,,,6273629.81,555114.76,5542234.48,1200284.0,2026-02-06,,1727,0.0,0.0,0.0,0.0,6273629.81,555114.76,5542234.48,1200284.0
1285,,,,,518798.92,331705.11,182722.6,86350.0,2026-02-06,,1285,0.0,0.0,0.0,0.0,518798.92,331705.11,182722.6,86350.0
2149,,,,,1709.4,1709.4,,,2026-02-06,,2149,0.0,0.0,0.0,0.0,1709.4,1709.4,0.0,0.0
2134,,,,,9263.1,9263.1,,,2026-02-06,,2134,0.0,0.0,0.0,0.0,9263.1,9263.1,0.0,0.0
4221,,,,,5885189.5,,5880199.66,1058840.4,2026-02-06,,4221,0.0,0.0,0.0,0.0,5885189.5,0.0,5880199.66,1058840.4
3110,,,,,14521628.76,14521628.76,,,2026-02-06,,3110,0.0,0.0,0.0,0.0,14521628.76,14521628.76,0.0,0.0
4278,,,,,4746862.15,445918.15,4176045.38,916590.87,2026-02-06,,4278,0.0,0.0,0.0,0.0,4746862.15,445918.15,4176045.38,916590.87
2156,,,,,3756.2,3756.2,,,2026-02-06,,2156,0.0,0.0,0.0,0.0,3756.2,3756.2,0.0,0.0
1947,,,,,1079972.79,78585.54,981395.83,173937.0,2026-02-06,,1947,0.0,0.0,0.0,0.0,1079972.79,78585.54,981395.83,173937.0
2511,,,,,68452.66,1569.84,,0.0,2026-02-06,,2511,0.0,0.0,0.0,0.0,68452.66,1569.84,0.0,0.0
5465,,,,,,,,0.0,,,5465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4417,,,,,3501859.85,384082.78,2759117.06,132475.14,2026-02-06,,4417,0.0,0.0,0.0,0.0,3501859.85,384082.78,2759117.06,132475.14
1828,,,,,11300288.42,8661935.17,2405710.44,929579.0,2026-02-06,,1828,0.0,0.0,0.0,0.0,11300288.42,8661935.17,2405710.44,929579.0
2087,,,,,158330.0,158330.0,,,2026-02-06,,2087,0.0,0.0,0.0,0.0,158330.0,158330.0,0.0,0.0
2662,,,,,2376105.76,12166.85,,0.0,2026-02-06,,2662,0.0,0.0,0.0,0.0,2376105.76,12166.85,0.0,0.0
4384,,,,,464404.17,342593.57,104310.6,0.0,2026-02-06,,4384,0.0,0.0,0.0,0.0,464404.17,342593.57,104310.6,0.0
2887,,,,,47155.5,10811.09,,0.0,2026-02-06,,2887,0.0,0.0,0.0,0.0,47155.5,10811.09,0.0,0.0
1808,,,,,3364325.1,189696.35,2935586.8,319768.0,2026-02-06,,1808,0.0,0.0,0.0,0.0,3364325.1,189696.35,2935586.8,319768.0
2219,,,,,10918.0,10650.0,268.0,,2026-02-06,,2219,0.0,0.0,0.0,0.0,10918.0,10650.0,268.0,0.0
3094,,,,,1970893.81,1970893.81,,,2026-02-06,,3094,0.0,0.0,0.0,0.0,1970893.81,1970893.81,0.0,0.0
2164,,,,,44075.5,44075.5,,,2026-02-06,,2164,0.0,0.0,0.0,0.0,44075.5,44075.5,0.0,0.0
5611,,,,,,,,0.0,,,5611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2132,,,,,3908.1,3908.1,,,2026-02-06,,2132,0.0,0.0,0.0,0.0,3908.1,3908.1,0.0,0.0
2148,,,,,55195.7,55195.7,,,2026-02-06,,2148,0.0,0.0,0.0,0.0,55195.7,55195.7,0.0,0.0
2073,,,,,172823.13,,172823.13,,2026-02-06,,2073,0.0,0.0,0.0,0.0,172823.13,0.0,172823.13,0.0
3106,,,,,1863094.36,1863094.36,,,2026-02-06,,3106,0.0,0.0,0.0,0.0,1863094.36,1863094.36,0.0,0.0
2137,,,,,10665.2,10665.2,,,2026-02-06,,2137,0.0,0.0,0.0,0.0,10665.2,10665.2,0.0,0.0
2245,,,,,16169.0,15754.0,415.0,,2026-02-06,,2245,0.0,0.0,0.0,0.0,16169.0,15754.0,415.0,0.0
2165,,,,,5310.9,5310.9,,,2026-02-06,,2165,0.0,0.0,0.0,0.0,5310.9,5310.9,0.0,0.0
2139,,,,,10684.8,10684.8,,,2026-02-06,,2139,0.0,0.0,0.0,0.0,10684.8,10684.8,0.0,0.0
2102,,,,,5283.6,5283.6,,,2026-02-06,,2102,0.0,0.0,0.0,0.0,5283.6,5283.6,0.0,0.0
3612,,,,,,,,,,,3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5343,,,,,220000.39,6673.21,,0.0,2026-02-06,,5343,0.0,0.0,0.0,0.0,220000.39,6673.21,0.0,0.0
2881,,,,,245180.05,,,0.0,2026-02-06,,2881,0.0,0.0,0.0,0.0,245180.05,0.0,0.0,0.0
2098,,,,,4417.78,4417.78,,,2026-02-06,,2098,0.0,0.0,0.0,0.0,4417.78,4417.78,0.0,0.0
3080,,,,,131270.0,131270.0,,,2026-02-06,,3080,0.0,0.0,0.0,0.0,131270.0,131270.0,0.0,0.0
2150,,,,,3832.5,3832.5,,,2026-02-06,,2150,0.0,0.0,0.0,0.0,3832.5,3832.5,0.0,0.0
2217,,,,,10378.9,10240.3,138.6,,2026-02-06,,2217,0.0,0.0,0.0,0.0,10378.9,10240.3,138.6,0.0
2128,,,,,985.6,985.6,,,2026-02-06,,2128,0.0,0.0,0.0,0.0,985.6,985.6,0.0,0.0
5440,,,,,1656804.72,103674.58,,0.0,2026-02-06,,5440,0.0,0.0,0.0,0.0,1656804.72,103674.58,0.0,0.0
2238,,,,,809.0,809.0,,,2026-02-06,,2238,0.0,0.0,0.0,0.0,809.0,809.0,0.0,0.0
3107,,,,,11978567.7,11938317.8,40249.9,,2026-02-06,,3107,0.0,0.0,0.0,0.0,11978567.7,11938317.8,40249.9,0.0
5613,,,,,,,,0.0,,,5613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,,,,,617178.15,11455.27,,0.0,2026-02-06,,2545,0.0,0.0,0.0,0.0,617178.15,11455.27,0.0,0.0
2210,,,,,2978.5,2978.5,,,2026-02-06,,2210,0.0,0.0,0.0,0.0,2978.5,2978.5,0.0,0.0
1280,,,,,801099.77,621063.41,162372.31,1152684.0,2026-02-06,,1280,0.0,0.0,0.0,0.0,801099.77,621063.41,162372.31,1152684.0
5112,,,,,2909011.76,512278.84,,335650.35,2026-02-06,,5112,0.0,0.0,0.0,0.0,2909011.76,512278.84,0.0,335650.35
5008,,,,,1690213.97,11322.89,,0.0,2026-02-06,,5008,0.0,0.0,0.0,0.0,1690213.97,11322.89,0.0,0.0
5227,,,,,2721442.21,535266.56,,0.0,2026-02-06,,5227,0.0,0.0,0.0,0.0,2721442.21,535266.56,0.0,0.0
2652,,,,,594272.15,3425.43,,0.0,2026-02-06,,2652,0.0,0.0,0.0,0.0,594272.15,3425.43,0.0,0.0
2710,,,,,1953897.04,24985.4,,0.0,2026-02-06,,2710,0.0,0.0,0.0,0.0,1953897.04,24985.4,0.0,0.0
5312,,,,,9126891.9,,,0.0,2026-02-06,,5312,0.0,0.0,0.0,0.0,9126891.9,0.0,0.0,0.0
5202,,,,,368318.57,336638.23,,0.0,2026-02-06,,5202,0.0,0.0,0.0,0.0,368318.57,336638.23,0.0,0.0
5341,,,,,4917541.16,23710.12,,0.0,2026-02-06,,5341,0.0,0.0,0.0,0.0,4917541.16,23710.12,0.0,0.0
5429,,,,,445008.28,0.0,,0.0,2026-02-06,,5429,0.0,0.0,0.0,0.0,445008.28,0.0,0.0,0.0
3120,,,,,9910572.12,9659300.12,251272.0,,2026-02-06,,3120,0.0,0.0,0.0,0.0,9910572.12,9659300.12,251272.0,0.0
3115,,,,,4293680.63,4261945.83,31734.8,,2026-02-06,,3115,0.0,0.0,0.0,0.0,4293680.63,4261945.83,31734.8,0.0
2740,,,,,237638.12,2302.94,,0.0,2026-02-06,,2740,0.0,0.0,0.0,0.0,237638.12,2302.94,0.0,0.0
2891,,,,,101953.04,31810.84,,0.0,2026-02-06,,2891,0.0,0.0,0.0,0.0,101953.04,31810.84,0.0,0.0
5347,,,,,175242.14,,,1022563.61,2026-02-06,,5347,0.0,0.0,0.0,0.0,175242.14,0.0,0.0,1022563.61
5584,,,,,,,,0.0,,,5584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,,,,,549567.42,549567.42,,,2026-02-06,,3099,0.0,0.0,0.0,0.0,549567.42,549567.42,0.0,0.0
5023,,,,,2220729.36,9611.5,,0.0,2026-02-06,,5023,0.0,0.0,0.0,0.0,2220729.36,9611.5,0.0,0.0
2103,,,,,17711728.14,17711728.14,,,2026-02-06,,2103,0.0,0.0,0.0,0.0,17711728.14,17711728.14,0.0,0.0
4104,,,,,1602599.04,548330.85,1039928.95,198165.3,2026-02-06,,4104,0.0,0.0,0.0,0.0,1602599.04,548330.85,1039928.95,198165.3
2655,,,,,345269.68,,,0.0,2026-02-06,,2655,0.0,0.0,0.0,0.0,345269.68,0.0,0.0,0.0
2486,,,,,62353.76,,,0.0,2026-02-06,,2486,0.0,0.0,0.0,0.0,62353.76,0.0,0.0,0.0
5237,,,,,5939756.7,7672.04,,0.0,2026-02-06,,5237,0.0,0.0,0.0,0.0,5939756.7,7672.04,0.0,0.0
5039,,,,,3790767.48,,,0.0,2026-02-06,,5039,0.0,0.0,0.0,0.0,3790767.48,0.0,0.0,0.0
5452,,,,,287382.69,,,0.0,2026-02-06,,5452,0.0,0.0,0.0,0.0,287382.69,0.0,0.0,0.0
5579,,,,,,,,0.0,,,5579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5547,,,,,,,,0.0,,,5547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3595,,,,,,,,,,,3595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2564,,,,,307796.38,,,0.0,2026-02-06,,2564,0.0,0.0,0.0,0.0,307796.38,0.0,0.0,0.0
2347,,,,,385486.13,385486.13,,,2026-02-06,,2347,0.0,0.0,0.0,0.0,385486.13,385486.13,0.0,0.0
2083,,,,,3923373.29,3923373.29,,,2026-02-06,,2083,0.0,0.0,0.0,0.0,3923373.29,3923373.29,0.0,0.0
2239,,,,,89.0,89.0,,,2026-02-06,,2239,0.0,0.0,0.0,0.0,89.0,89.0,0.0,0.0
2151,,,,,26617.5,26617.5,,,2026-02-06,,2151,0.0,0.0,0.0,0.0,26617.5,26617.5,0.0,0.0
1412,,,,,35299777.93,1386209.24,33708365.51,4988421.0,2026-02-06,,1412,0.0,0.0,0.0,0.0,35299777.93,1386209.24,33708365.51,4988421.0
1375,,,,,5097818.74,480755.51,4573840.99,710833.0,2026-02-06,,1375,0.0,0.0,0.0,0.0,5097818.74,480755.51,4573840.99,710833.0
1661,,,,,37319126.81,13118437.56,21598221.43,1713943.0,2026-02-06,,1661,0.0,0.0,0.0,0.0,37319126.81,13118437.56,21598221.43,1713943.0
1652,,,,,8321148.68,1153887.8,7059572.88,760524.0,2026-02-06,,1652,0.0,0.0,0.0,0.0,8321148.68,1153887.8,7059572.88,760524.0
3170,,,,,16619808.6,16617849.01,,,2026-02-06,,3170,0.0,0.0,0.0,0.0,16619808.6,16617849.01,0.0,0.0
1436,,,,,6719649.01,999661.03,5784955.93,1685487.0,2026-02-06,,1436,0.0,0.0,0.0,0.0,6719649.01,999661.03,5784955.93,1685487.0
2147,,,,,242500.3,242500.3,,,2026-02-06,,2147,0.0,0.0,0.0,0.0,242500.3,242500.3,0.0,0.0
1284,,,,,4064691.72,950005.26,3086906.66,641581.0,2026-02-06,,1284,0.0,0.0,0.0,0.0,4064691.72,950005.26,3086906.66,641581.0
1426,,,,,12698713.54,5084794.82,6625816.2,7923456.0,2026-02-06,,1426,0.0,0.0,0.0,0.0,12698713.54,5084794.82,6625816.2,7923456.0
2163,,,,,16529.1,16529.1,,,2026-02-06,,2163,0.0,0.0,0.0,0.0,16529.1,16529.1,0.0,0.0
5591,,,,,,,,0.0,,,5591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5592,,,,,,,,0.0,,,5592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5593,,,,,,,,0.0,,,5593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2814,,,,,55527.93,5002.5,,0.0,2026-02-06,,2814,0.0,0.0,0.0,0.0,55527.93,5002.5,0.0,0.0
2135,,,,,3612.0,3612.0,,,2026-02-06,,2135,0.0,0.0,0.0,0.0,3612.0,3612.0,0.0,0.0
4166,,,,,216209703.21,197272529.12,16988771.63,32791178.97,2026-02-06,,4166,0.0,0.0,0.0,0.0,216209703.21,197272529.12,16988771.63,32791178.97
3619,,,,,,,,,,,3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3194,,,,,1209952.91,1209952.91,,,2026-02-06,,3194,0.0,0.0,0.0,0.0,1209952.91,1209952.91,0.0,0.0
3275,,,,,2865308.55,2802803.93,,,2026-02-06,,3275,0.0,0.0,0.0,0.0,2865308.55,2802803.93,0.0,0.0
3144,,,,,3640300.38,3605459.48,42297.69,,2026-02-06,,3144,0.0,0.0,0.0,0.0,3640300.38,3605459.48,42297.69,0.0
3183,,,,,3570334.69,3580882.64,,,2026-02-06,,3183,0.0,0.0,0.0,0.0,3570334.69,3580882.64,0.0,0.0
1754,,,,,20695468.8,458980.05,19798316.75,75650.0,2026-02-06,,1754,0.0,0.0,0.0,0.0,20695468.8,458980.05,19798316.75,75650.0
2138,,,,,19322.8,19322.8,,,2026-02-06,,2138,0.0,0.0,0.0,0.0,19322.8,19322.8,0.0,0.0
2081,,,,,145795.3,145795.3,,,2026-02-06,,2081,0.0,0.0,0.0,0.0,145795.3,145795.3,0.0,0.0
3095,,,,,14177728.92,14180823.92,-3095.0,,2026-02-06,,3095,0.0,0.0,0.0,0.0,14177728.92,14180823.92,-3095.0,0.0
2123,,,,,6106.1,6106.1,,,2026-02-06,,2123,0.0,0.0,0.0,0.0,6106.1,6106.1,0.0,0.0
2175,,,,,67507.3,67507.3,,,2026-02-06,,2175,0.0,0.0,0.0,0.0,67507.3,67507.3,0.0,0.0
2193,,,,,537898.9,537898.9,,,2026-02-06,,2193,0.0,0.0,0.0,0.0,537898.9,537898.9,0.0,0.0
2089,,,,,22420.0,22420.0,,,2026-02-06,,2089,0.0,0.0,0.0,0.0,22420.0,22420.0,0.0,0.0
2182,,,,,78416.73,78416.73,,,2026-02-06,,2182,0.0,0.0,0.0,0.0,78416.73,78416.73,0.0,0.0
5594,,,,,,,,0.0,,,5594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5595,,,,,,,,0.0,,,5595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3627,,,,,,,,,,,3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5558,,,,,,,,0.0,,,5558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3123,,,,,1498099.85,1495609.16,2490.69,,2026-02-06,,3123,0.0,0.0,0.0,0.0,1498099.85,1495609.16,2490.69,0.0
2159,,,,,5010.6,5010.6,,,2026-02-06,,2159,0.0,0.0,0.0,0.0,5010.6,5010.6,0.0,0.0
3628,,,,,,,,,,,3628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2109,,,,,49833.0,49833.0,,,2026-02-06,,2109,0.0,0.0,0.0,0.0,49833.0,49833.0,0.0,0.0
5479,,,,,,,,0.0,,,5479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5480,,,,,,,,0.0,,,5480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5481,,,,,,,,0.0,,,5481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3111,,,,,622261.07,622261.07,,,2026-02-06,,3111,0.0,0.0,0.0,0.0,622261.07,622261.07,0.0,0.0
2142,,,,,287844.9,279057.1,8787.8,,2026-02-06,,2142,0.0,0.0,0.0,0.0,287844.9,279057.1,8787.8,0.0
1885,,,,,15069225.02,609559.78,13830000.89,2350354.0,2026-02-06,,1885,0.0,0.0,0.0,0.0,15069225.02,609559.78,13830000.89,2350354.0
4183,,,,,12097027.25,1513117.68,10471591.05,1444086.0,2026-02-06,,4183,0.0,0.0,0.0,0.0,12097027.25,1513117.68,10471591.05,1444086.0
4093,,,,,14890071.93,12954412.72,1860004.86,2253069.0,2026-02-06,,4093,0.0,0.0,0.0,0.0,14890071.93,12954412.72,1860004.86,2253069.0
3096,,,,,14603949.57,14603949.57,,,2026-02-06,,3096,0.0,0.0,0.0,0.0,14603949.57,14603949.57,0.0,0.0
4150,,,,,10135201.52,877052.35,8633117.54,1518773.0,2026-02-06,,4150,0.0,0.0,0.0,0.0,10135201.52,877052.35,8633117.54,1518773.0
3127,,,,,41304168.5,41304168.5,,,2026-02-06,,3127,0.0,0.0,0.0,0.0,41304168.5,41304168.5,0.0,0.0
1824,,,,,10887118.75,6505428.33,4118092.57,1655323.0,2026-02-06,,1824,0.0,0.0,0.0,0.0,10887118.75,6505428.33,4118092.57,1655323.0
4119,,,,,7594458.33,943878.32,6197532.28,1002978.0,2026-02-06,,4119,0.0,0.0,0.0,0.0,7594458.33,943878.32,6197532.28,1002978.0
2091,,,,,100369.9,100369.9,,,2026-02-06,,2091,0.0,0.0,0.0,0.0,100369.9,100369.9,0.0,0.0
1706,,,,,6109252.52,362549.23,5718317.04,831281.0,2026-02-06,,1706,0.0,0.0,0.0,0.0,6109252.52,362549.23,5718317.04,831281.0
2222,,,,,31229.0,30463.0,766.0,,2026-02-06,,2222,0.0,0.0,0.0,0.0,31229.0,30463.0,766.0,0.0
2127,,,,,3388.0,3388.0,,,2026-02-06,,2127,0.0,0.0,0.0,0.0,3388.0,3388.0,0.0,0.0
2090,,,,,210625.4,210625.4,,,2026-02-06,,2090,0.0,0.0,0.0,0.0,210625.4,210625.4,0.0,0.0
1961,,,,,9807841.2,7036419.52,2451128.68,1769996.0,2026-02-06,,1961,0.0,0.0,0.0,0.0,9807841.2,7036419.52,2451128.68,1769996.0
2122,,,,,22213.1,22213.1,,,2026-02-06,,2122,0.0,0.0,0.0,0.0,22213.1,22213.1,0.0,0.0
1337,,,,,4697327.57,2066492.47,2599444.42,782081.0,2026-02-06,,1337,0.0,0.0,0.0,0.0,4697327.57,2066492.47,2599444.42,782081.0
1728,,,,,5571824.46,107254.64,5450630.59,313396.0,2026-02-06,,1728,0.0,0.0,0.0,0.0,5571824.46,107254.64,5450630.59,313396.0
4016,,,,,5743591.77,1591500.78,3912611.78,1518573.0,2026-02-06,,4016,0.0,0.0,0.0,0.0,5743591.77,1591500.78,3912611.78,1518573.0
3177,,,,,2288670.82,2288670.82,,,2026-02-06,,3177,0.0,0.0,0.0,0.0,2288670.82,2288670.82,0.0,0.0
1905,,,,,27888157.43,22477506.98,4595584.54,3401021.0,2026-02-06,,1905,0.0,0.0,0.0,0.0,27888157.43,22477506.98,4595584.54,3401021.0
5504,,,,,,,,0.0,,,5504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4098,,,,,17603230.69,3896844.97,13360903.14,3763546.86,2026-02-06,,4098,0.0,0.0,0.0,0.0,17603230.69,3896844.97,13360903.14,3763546.86
4075,,,,,12040508.41,10232783.99,1748072.96,1646935.54,2026-02-06,,4075,0.0,0.0,0.0,0.0,12040508.41,10232783.99,1748072.96,1646935.54
1673,,,,,6654375.1,5436752.43,1193597.49,1213406.0,2026-02-06,,1673,0.0,0.0,0.0,0.0,6654375.1,5436752.43,1193597.49,1213406.0
2169,,,,,304833.9,304833.9,,,2026-02-06,,2169,0.0,0.0,0.0,0.0,304833.9,304833.9,0.0,0.0
2095,,,,,179704.0,179704.0,,,2026-02-06,,2095,0.0,0.0,0.0,0.0,179704.0,179704.0,0.0,0.0
5597,,,,,,,,0.0,,,5597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2113,,,,,171329.2,171329.2,,,2026-02-06,,2113,0.0,0.0,0.0,0.0,171329.2,171329.2,0.0,0.0
5448,,,,,,,,114009.6,,,5448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114009.6
1418,,,,,4620806.54,556297.96,4110565.71,888018.0,2026-02-06,,1418,0.0,0.0,0.0,0.0,4620806.54,556297.96,4110565.71,888018.0
4311,,,,,3126349.9,427582.36,2589356.54,513765.94,2026-02-06,,4311,0.0,0.0,0.0,0.0,3126349.9,427582.36,2589356.54,513765.94
1583,,,,,3950493.46,797674.23,3149041.55,410149.0,2026-02-06,,1583,0.0,0.0,0.0,0.0,3950493.46,797674.23,3149041.55,410149.0
4114,,,,,12480065.52,1276034.26,10948163.76,2789576.0,2026-02-06,,4114,0.0,0.0,0.0,0.0,12480065.52,1276034.26,10948163.76,2789576.0
1264,,,,,3033110.28,882780.99,2135164.26,915473.0,2026-02-06,,1264,0.0,0.0,0.0,0.0,3033110.28,882780.99,2135164.26,915473.0
4083,,,,,2757341.45,1811567.95,760734.99,755105.98,2026-02-06,,4083,0.0,0.0,0.0,0.0,2757341.45,1811567.95,760734.99,755105.98
4102,,,,,5926569.26,822112.42,4919885.84,929.91,2026-02-06,,4102,0.0,0.0,0.0,0.0,5926569.26,822112.42,4919885.84,929.91
2421,,,,,5635120.91,830803.58,3930544.5,,2026-02-06,,2421,0.0,0.0,0.0,0.0,5635120.91,830803.58,3930544.5,0.0
3263,,,,,95418.65,100286.15,,,2026-02-06,,3263,0.0,0.0,0.0,0.0,95418.65,100286.15,0.0,0.0
5185,,,,,11569873.93,281016.45,,2023621.49,2026-02-06,,5185,0.0,0.0,0.0,0.0,11569873.93,281016.45,0.0,2023621.49
2478,,,,,286116.51,286116.51,,0.0,2026-02-06,,2478,0.0,0.0,0.0,0.0,286116.51,286116.51,0.0,0.0
2519,,,,,4517835.85,54242.09,,0.0,2026-02-06,,2519,0.0,0.0,0.0,0.0,4517835.85,54242.09,0.0,0.0
3527,,,,,322190.94,288532.25,,,2026-02-06,,3527,0.0,0.0,0.0,0.0,322190.94,288532.25,0.0,0.0
2253,,,,,579368.3,579368.3,,,2026-02-06,,2253,0.0,0.0,0.0,0.0,579368.3,579368.3,0.0,0.0
2838,,,,,1809604.1,61573.72,,0.0,2026-02-06,,2838,0.0,0.0,0.0,0.0,1809604.1,61573.72,0.0,0.0
1725,,,,,719520.31,15794.82,707202.55,3954.0,2026-02-06,,1725,0.0,0.0,0.0,0.0,719520.31,15794.82,707202.55,3954.0
2713,,,,,787557.07,17698.2,,0.0,2026-02-06,,2713,0.0,0.0,0.0,0.0,787557.07,17698.2,0.0,0.0
5181,,,,,7751554.46,204884.64,,0.0,2026-02-06,,5181,0.0,0.0,0.0,0.0,7751554.46,204884.64,0.0,0.0
3118,,,,,728068.5,715047.0,13021.5,,2026-02-06,,3118,0.0,0.0,0.0,0.0,728068.5,715047.0,13021.5,0.0
2244,,,,,451.0,451.0,,,2026-02-06,,2244,0.0,0.0,0.0,0.0,451.0,451.0,0.0,0.0
2447,,,,,373067.37,0.0,443531.25,,2026-02-06,,2447,0.0,0.0,0.0,0.0,373067.37,0.0,443531.25,0.0
3238,,,,,2130479.17,2102653.47,,,2026-02-06,,3238,0.0,0.0,0.0,0.0,2130479.17,2102653.47,0.0,0.0
2731,,,,,390948.83,5060.09,,0.0,2026-02-06,,2731,0.0,0.0,0.0,0.0,390948.83,5060.09,0.0,0.0
2963,,,,,100774.9,30662.98,,0.0,2026-02-06,,2963,0.0,0.0,0.0,0.0,100774.9,30662.98,0.0,0.0
2698,,,,,472378.63,5725.4,,0.0,2026-02-06,,2698,0.0,0.0,0.0,0.0,472378.63,5725.4,0.0,0.0
5559,,,,,,,,0.0,,,5559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
